Year,Month,Temp_Anomaly,Date,5yr_moving_avg,10yr_moving_avg,Month_Num,Season_Spring,Season_Summer,Season_Winter,Data_Type,Predicted Anomaly
1892,Jan,,1892-01-01,,,,,,,Predicted,-0.3574126626798538
1892,Feb,,1892-02-01,,,,,,,Predicted,-0.3615757752898881
1892,Mar,,1892-03-01,,,,,,,Predicted,-0.3145639538139016
1892,Apr,,1892-04-01,,,,,,,Predicted,-0.2796531750977595
1892,May,,1892-05-01,,,,,,,Predicted,-0.2472167020826129
1892,Jun,,1892-06-01,,,,,,,Predicted,-0.2525616985338381
1892,Jul,,1892-07-01,,,,,,,Predicted,-0.2420233024984429
1892,Aug,,1892-08-01,,,,,,,Predicted,-0.2414079082479672
1892,Sep,,1892-09-01,,,,,,,Predicted,-0.2393417964310401
1892,Oct,,1892-10-01,,,,,,,Predicted,-0.2366242440061693
1892,Nov,,1892-11-01,,,,,,,Predicted,-0.2852894292557702
1892,Dec,,1892-12-01,,,,,,,Predicted,-0.1913855064018892
1893,Jan,,1893-01-01,,,,,,,Predicted,-0.3684459364893777
1893,Feb,,1893-02-01,,,,,,,Predicted,-0.3616611919565546
1893,Mar,,1893-03-01,,,,,,,Predicted,-0.3139993704805683
1893,Apr,,1893-04-01,,,,,,,Predicted,-0.2809885917644262
1893,May,,1893-05-01,,,,,,,Predicted,-0.2472167020826129
1893,Jun,,1893-06-01,,,,,,,Predicted,-0.2525616985338381
1893,Jul,,1893-07-01,,,,,,,Predicted,-0.2420233024984429
1893,Aug,,1893-08-01,,,,,,,Predicted,-0.2414079082479672
1893,Sep,,1893-09-01,,,,,,,Predicted,-0.2393417964310401
1893,Oct,,1893-10-01,,,,,,,Predicted,-0.2363992440061693
1893,Nov,,1893-11-01,,,,,,,Predicted,-0.2840102625891035
1893,Dec,,1893-12-01,,,,,,,Predicted,-0.2134988397352226
1894,Jan,,1894-01-01,,,,,,,Predicted,-0.3983850755507995
1894,Feb,,1894-02-01,,,,,,,Predicted,-0.3677337052886332
1894,Mar,,1894-03-01,,,,,,,Predicted,-0.3149425584158214
1894,Apr,,1894-04-01,,,,,,,Predicted,-0.2940904770953338
1894,May,,1894-05-01,,,,,,,Predicted,-0.2608369910931742
1894,Jun,,1894-06-01,,,,,,,Predicted,-0.2665619875443992
1894,Jul,,1894-07-01,,,,,,,Predicted,-0.2492261672665799
1894,Aug,,1894-08-01,,,,,,,Predicted,-0.245652796825628
1894,Sep,,1894-09-01,,,,,,,Predicted,-0.2424127540322699
1894,Oct,,1894-10-01,,,,,,,Predicted,-0.2398368682740658
1894,Nov,,1894-11-01,,,,,,,Predicted,-0.2752994010846424
1894,Dec,,1894-12-01,,,,,,,Predicted,-0.206534414566165
1895,Jan,,1895-01-01,,,,,,,Predicted,-0.3654526915644148
1895,Feb,,1895-02-01,,,,,,,Predicted,-0.3543624333353908
1895,Mar,,1895-03-01,,,,,,,Predicted,-0.3009699356885529
1895,Apr,,1895-04-01,,,,,,,Predicted,-0.2451249948446045
1895,May,,1895-05-01,,,,,,,Predicted,-0.2034352209351588
1895,Jun,,1895-06-01,,,,,,,Predicted,-0.2026191933775009
1895,Jul,,1895-07-01,,,,,,,Predicted,-0.1859585148243176
1895,Aug,,1895-08-01,,,,,,,Predicted,-0.1814422916683885
1895,Sep,,1895-09-01,,,,,,,Predicted,-0.1703657762211364
1895,Oct,,1895-10-01,,,,,,,Predicted,-0.1618907096466221
1895,Nov,,1895-11-01,,,,,,,Predicted,-0.1829125164131509
1895,Dec,,1895-12-01,,,,,,,Predicted,-0.1624737085727021
1896,Jan,,1896-01-01,,,,,,,Predicted,-0.221296790197711
1896,Feb,,1896-02-01,,,,,,,Predicted,-0.2060565439943959
1896,Mar,,1896-03-01,,,,,,,Predicted,-0.2485244550232503
1896,Apr,,1896-04-01,,,,,,,Predicted,-0.2010208442401272
1896,May,,1896-05-01,,,,,,,Predicted,-0.1434925336355614
1896,Jun,,1896-06-01,,,,,,,Predicted,-0.1323879375875595
1896,Jul,,1896-07-01,,,,,,,Predicted,-0.1147999357852682
1896,Aug,,1896-08-01,,,,,,,Predicted,-0.1062035021453787
1896,Sep,,1896-09-01,,,,,,,Predicted,-0.098073276555967
1896,Oct,,1896-10-01,,,,,,,Predicted,-0.0719244454933034
1896,Nov,,1896-11-01,,,,,,,Predicted,-0.0896574496162734
1896,Dec,,1896-12-01,,,,,,,Predicted,-0.1133762834580758
1897,Jan,,1897-01-01,,,,,,,Predicted,-0.2137314727373935
1897,Feb,,1897-02-01,,,,,,,Predicted,-0.2113541432007451
1897,Mar,,1897-03-01,,,,,,,Predicted,-0.2485073608674062
1897,Apr,,1897-04-01,,,,,,,Predicted,-0.1910727444926525
1897,May,,1897-05-01,,,,,,,Predicted,-0.1357144641911169
1897,Jun,,1897-06-01,,,,,,,Predicted,-0.1315384197304166
1897,Jul,,1897-07-01,,,,,,,Predicted,-0.1197699417376491
1897,Aug,,1897-08-01,,,,,,,Predicted,-0.1171184485739501
1897,Sep,,1897-09-01,,,,,,,Predicted,-0.1180224690162844
1897,Oct,,1897-10-01,,,,,,,Predicted,-0.114769887953621
1897,Nov,,1897-11-01,,,,,,,Predicted,-0.1354550836350324
1897,Dec,,1897-12-01,,,,,,,Predicted,-0.1675242984292159
1898,Jan,,1898-01-01,,,,,,,Predicted,-0.1824253127970941
1898,Feb,,1898-02-01,,,,,,,Predicted,-0.2675560318866562
1898,Mar,,1898-03-01,,,,,,,Predicted,-0.3389485398074099
1898,Apr,,1898-04-01,,,,,,,Predicted,-0.272666092918838
1898,May,,1898-05-01,,,,,,,Predicted,-0.2485737214125162
1898,Jun,,1898-06-01,,,,,,,Predicted,-0.2161920476546424
1898,Jul,,1898-07-01,,,,,,,Predicted,-0.2120081774152326
1898,Aug,,1898-08-01,,,,,,,Predicted,-0.2115111230072223
1898,Sep,,1898-09-01,,,,,,,Predicted,-0.2196551181970314
1898,Oct,,1898-10-01,,,,,,,Predicted,-0.2149652033917217
1898,Nov,,1898-11-01,,,,,,,Predicted,-0.242420744838479
1898,Dec,,1898-12-01,,,,,,,Predicted,-0.2492792204834674
1899,Jan,,1899-01-01,,,,,,,Predicted,-0.2166928777498431
1899,Feb,,1899-02-01,,,,,,,Predicted,-0.2735714936648019
1899,Mar,,1899-03-01,,,,,,,Predicted,-0.2901162292884081
1899,Apr,,1899-04-01,,,,,,,Predicted,-0.2244294541483774
1899,May,,1899-05-01,,,,,,,Predicted,-0.2092632707148379
1899,Jun,,1899-06-01,,,,,,,Predicted,-0.2023728417538338
1899,Jul,,1899-07-01,,,,,,,Predicted,-0.1734440689170214
1899,Aug,,1899-08-01,,,,,,,Predicted,-0.1550053944623911
1899,Sep,,1899-09-01,,,,,,,Predicted,-0.1370441515569621
1899,Oct,,1899-10-01,,,,,,,Predicted,-0.0917480065929222
1899,Nov,,1899-11-01,,,,,,,Predicted,-0.0804691813878129
1899,Dec,,1899-12-01,,,,,,,Predicted,-0.1849158238945342
1900,Jan,,1900-01-01,,,,,,,Predicted,-0.2497811480070086
1900,Feb,,1900-02-01,,,,,,,Predicted,-0.1486727695817014
1900,Mar,,1900-03-01,,,,,,,Predicted,-0.1024570252203664
1900,Apr,,1900-04-01,,,,,,,Predicted,-0.0949335445585717
1900,May,,1900-05-01,,,,,,,Predicted,-0.1296771733814891
1900,Jun,,1900-06-01,,,,,,,Predicted,-0.1369546218290244
1900,Jul,,1900-07-01,,,,,,,Predicted,-0.1316460762079788
1900,Aug,,1900-08-01,,,,,,,Predicted,-0.1210079338601305
1900,Sep,,1900-09-01,,,,,,,Predicted,-0.098022008294955
1900,Oct,,1900-10-01,,,,,,,Predicted,-0.045839735342692
1900,Nov,,1900-11-01,,,,,,,Predicted,-0.0330807921562487
1900,Dec,,1900-12-01,,,,,,,Predicted,-0.1395899102021368
1901,Jan,,1901-01-01,,,,,,,Predicted,-0.212045089305835
1901,Feb,,1901-02-01,,,,,,,Predicted,-0.1304513529949494
1901,Mar,,1901-03-01,,,,,,,Predicted,-0.0560932142750992
1901,Apr,,1901-04-01,,,,,,,Predicted,-0.0754573008595706
1901,May,,1901-05-01,,,,,,,Predicted,-0.1435966896944246
1901,Jun,,1901-06-01,,,,,,,Predicted,-0.1678580004045514
1901,Jul,,1901-07-01,,,,,,,Predicted,-0.1710400025690536
1901,Aug,,1901-08-01,,,,,,,Predicted,-0.1776427706343216
1901,Sep,,1901-09-01,,,,,,,Predicted,-0.1915994875655386
1901,Oct,,1901-10-01,,,,,,,Predicted,-0.2013996518982128
1901,Nov,,1901-11-01,,,,,,,Predicted,-0.1700567999816112
1901,Dec,,1901-12-01,,,,,,,Predicted,-0.2287897031343008
1902,Jan,,1902-01-01,,,,,,,Predicted,-0.2043890947601046
1902,Feb,,1902-02-01,,,,,,,Predicted,-0.1753119289288601
1902,Mar,,1902-03-01,,,,,,,Predicted,-0.2595418754543748
1902,Apr,,1902-04-01,,,,,,,Predicted,-0.2743283013201755
1902,May,,1902-05-01,,,,,,,Predicted,-0.3120622303891905
1902,Jun,,1902-06-01,,,,,,,Predicted,-0.3082356815880278
1902,Jul,,1902-07-01,,,,,,,Predicted,-0.3111353605202068
1902,Aug,,1902-08-01,,,,,,,Predicted,-0.3191155476859821
1902,Sep,,1902-09-01,,,,,,,Predicted,-0.3258662867524711
1902,Oct,,1902-10-01,,,,,,,Predicted,-0.3281543886266272
1902,Nov,,1902-11-01,,,,,,,Predicted,-0.3398556035228421
1902,Dec,,1902-12-01,,,,,,,Predicted,-0.3565824310528975
1903,Jan,,1903-01-01,,,,,,,Predicted,-0.2764725975368507
1903,Feb,,1903-02-01,,,,,,,Predicted,-0.2428428344620878
1903,Mar,,1903-03-01,,,,,,,Predicted,-0.2903483242500776
1903,Apr,,1903-04-01,,,,,,,Predicted,-0.3185071617320401
1903,May,,1903-05-01,,,,,,,Predicted,-0.3993201469325454
1903,Jun,,1903-06-01,,,,,,,Predicted,-0.4156205642929628
1903,Jul,,1903-07-01,,,,,,,Predicted,-0.4217189733838718
1903,Aug,,1903-08-01,,,,,,,Predicted,-0.43075885327809
1903,Sep,,1903-09-01,,,,,,,Predicted,-0.4413550663705532
1903,Oct,,1903-10-01,,,,,,,Predicted,-0.4389283693961093
1903,Nov,,1903-11-01,,,,,,,Predicted,-0.4126537401119949
1903,Dec,,1903-12-01,,,,,,,Predicted,-0.4297309128934554
1904,Jan,,1904-01-01,,,,,,,Predicted,-0.5313042883953346
1904,Feb,,1904-02-01,,,,,,,Predicted,-0.5163536919872385
1904,Mar,,1904-03-01,,,,,,,Predicted,-0.4739060769633733
1904,Apr,,1904-04-01,,,,,,,Predicted,-0.4641675772505257
1904,May,,1904-05-01,,,,,,,Predicted,-0.475618855130574
1904,Jun,,1904-06-01,,,,,,,Predicted,-0.4768074939917125
1904,Jul,,1904-07-01,,,,,,,Predicted,-0.4752645178012363
1904,Aug,,1904-08-01,,,,,,,Predicted,-0.4767388673924241
1904,Sep,,1904-09-01,,,,,,,Predicted,-0.4792087808123378
1904,Oct,,1904-10-01,,,,,,,Predicted,-0.4499014782756931
1904,Nov,,1904-11-01,,,,,,,Predicted,-0.3591952292224589
1904,Dec,,1904-12-01,,,,,,,Predicted,-0.3812046388130041
1905,Jan,,1905-01-01,,,,,,,Predicted,-0.4245286248995035
1905,Feb,,1905-02-01,,,,,,,Predicted,-0.4315650234409023
1905,Mar,,1905-03-01,,,,,,,Predicted,-0.3555341548056242
1905,Apr,,1905-04-01,,,,,,,Predicted,-0.2705939509162636
1905,May,,1905-05-01,,,,,,,Predicted,-0.2746716213292175
1905,Jun,,1905-06-01,,,,,,,Predicted,-0.2727092573589085
1905,Jul,,1905-07-01,,,,,,,Predicted,-0.2688775311684324
1905,Aug,,1905-08-01,,,,,,,Predicted,-0.2571673579621562
1905,Sep,,1905-09-01,,,,,,,Predicted,-0.2569360519329688
1905,Oct,,1905-10-01,,,,,,,Predicted,-0.2462596694740534
1905,Nov,,1905-11-01,,,,,,,Predicted,-0.2231452628553453
1905,Dec,,1905-12-01,,,,,,,Predicted,-0.1998221488914435
1906,Jan,,1906-01-01,,,,,,,Predicted,-0.3206980008013789
1906,Feb,,1906-02-01,,,,,,,Predicted,-0.3322082088665871
1906,Mar,,1906-03-01,,,,,,,Predicted,-0.2661415225913467
1906,Apr,,1906-04-01,,,,,,,Predicted,-0.2103498868005547
1906,May,,1906-05-01,,,,,,,Predicted,-0.237163509594461
1906,Jun,,1906-06-01,,,,,,,Predicted,-0.2498534609477174
1906,Jul,,1906-07-01,,,,,,,Predicted,-0.2496067347572413
1906,Aug,,1906-08-01,,,,,,,Predicted,-0.2453524544081079
1906,Sep,,1906-09-01,,,,,,,Predicted,-0.2483757713947935
1906,Oct,,1906-10-01,,,,,,,Predicted,-0.2418103475824947
1906,Nov,,1906-11-01,,,,,,,Predicted,-0.2466267454370911
1906,Dec,,1906-12-01,,,,,,,Predicted,-0.1998454869641893
1907,Jan,,1907-01-01,,,,,,,Predicted,-0.3985139182032261
1907,Feb,,1907-02-01,,,,,,,Predicted,-0.4006359786235067
1907,Mar,,1907-03-01,,,,,,,Predicted,-0.3706261779412168
1907,Apr,,1907-04-01,,,,,,,Predicted,-0.3629598433651966
1907,May,,1907-05-01,,,,,,,Predicted,-0.3720575585894815
1907,Jun,,1907-06-01,,,,,,,Predicted,-0.3733182736105715
1907,Jul,,1907-07-01,,,,,,,Predicted,-0.3644645503199732
1907,Aug,,1907-08-01,,,,,,,Predicted,-0.3631043148842599
1907,Sep,,1907-09-01,,,,,,,Predicted,-0.3625429316170931
1907,Oct,,1907-10-01,,,,,,,Predicted,-0.3455109216042362
1907,Nov,,1907-11-01,,,,,,,Predicted,-0.4135069494351692
1907,Dec,,1907-12-01,,,,,,,Predicted,-0.4134292211818953
1908,Jan,,1908-01-01,,,,,,,Predicted,-0.4388080815619063
1908,Feb,,1908-02-01,,,,,,,Predicted,-0.4318274496744944
1908,Mar,,1908-03-01,,,,,,,Predicted,-0.4347161897648148
1908,Apr,,1908-04-01,,,,,,,Predicted,-0.4144379423899799
1908,May,,1908-05-01,,,,,,,Predicted,-0.400890815022216
1908,Jun,,1908-06-01,,,,,,,Predicted,-0.3975211958618225
1908,Jul,,1908-07-01,,,,,,,Predicted,-0.3941556898737876
1908,Aug,,1908-08-01,,,,,,,Predicted,-0.4032536852384916
1908,Sep,,1908-09-01,,,,,,,Predicted,-0.404567473442011
1908,Oct,,1908-10-01,,,,,,,Predicted,-0.4171795201404167
1908,Nov,,1908-11-01,,,,,,,Predicted,-0.4816726609049507
1908,Dec,,1908-12-01,,,,,,,Predicted,-0.4689871389834831
1909,Jan,,1909-01-01,,,,,,,Predicted,-0.4409584982285729
1909,Feb,,1909-02-01,,,,,,,Predicted,-0.4329778663411611
1909,Mar,,1909-03-01,,,,,,,Predicted,-0.4377978564314816
1909,Apr,,1909-04-01,,,,,,,Predicted,-0.4157879423899799
1909,May,,1909-05-01,,,,,,,Predicted,-0.4022408150222161
1909,Jun,,1909-06-01,,,,,,,Predicted,-0.3978399458618225
1909,Jul,,1909-07-01,,,,,,,Predicted,-0.3944744398737875
1909,Aug,,1909-08-01,,,,,,,Predicted,-0.4035724352384915
1909,Sep,,1909-09-01,,,,,,,Predicted,-0.404886223442011
1909,Oct,,1909-10-01,,,,,,,Predicted,-0.4187857701404167
1909,Nov,,1909-11-01,,,,,,,Predicted,-0.4861226609049507
1909,Dec,,1909-12-01,,,,,,,Predicted,-0.4725371389834831
1910,Jan,,1910-01-01,,,,,,,Predicted,-0.4451187923462198
1910,Feb,,1910-02-01,,,,,,,Predicted,-0.4339766219972696
1910,Mar,,1910-03-01,,,,,,,Predicted,-0.4398852262512042
1910,Apr,,1910-04-01,,,,,,,Predicted,-0.4167015026858931
1910,May,,1910-05-01,,,,,,,Predicted,-0.403421041984796
1910,Jun,,1910-06-01,,,,,,,Predicted,-0.3988095215638983
1910,Jul,,1910-07-01,,,,,,,Predicted,-0.3963924130117606
1910,Aug,,1910-08-01,,,,,,,Predicted,-0.4060538174673737
1910,Sep,,1910-09-01,,,,,,,Predicted,-0.4107391532899407
1910,Oct,,1910-10-01,,,,,,,Predicted,-0.4273627384498851
1910,Nov,,1910-11-01,,,,,,,Predicted,-0.5054391896539794
1910,Dec,,1910-12-01,,,,,,,Predicted,-0.4881735919749357
1911,Jan,,1911-01-01,,,,,,,Predicted,-0.5469081357798378
1911,Feb,,1911-02-01,,,,,,,Predicted,-0.5232414654308872
1911,Mar,,1911-03-01,,,,,,,Predicted,-0.5224825395850626
1911,Apr,,1911-04-01,,,,,,,Predicted,-0.4784869211784819
1911,May,,1911-05-01,,,,,,,Predicted,-0.4573292474126719
1911,Jun,,1911-06-01,,,,,,,Predicted,-0.4363916998081734
1911,Jul,,1911-07-01,,,,,,,Predicted,-0.4301798423244118
1911,Aug,,1911-08-01,,,,,,,Predicted,-0.4351682904308185
1911,Sep,,1911-09-01,,,,,,,Predicted,-0.4401368152865746
1911,Oct,,1911-10-01,,,,,,,Predicted,-0.4500917601146285
1911,Nov,,1911-11-01,,,,,,,Predicted,-0.4927381004925742
1911,Dec,,1911-12-01,,,,,,,Predicted,-0.4655939465364744
1912,Jan,,1912-01-01,,,,,,,Predicted,-0.365603630031967
1912,Feb,,1912-02-01,,,,,,,Predicted,-0.3424003657814229
1912,Mar,,1912-03-01,,,,,,,Predicted,-0.3705359995818874
1912,Apr,,1912-04-01,,,,,,,Predicted,-0.3297408681159016
1912,May,,1912-05-01,,,,,,,Predicted,-0.3334219323667327
1912,Jun,,1912-06-01,,,,,,,Predicted,-0.352455147332997
1912,Jul,,1912-07-01,,,,,,,Predicted,-0.3970455184977799
1912,Aug,,1912-08-01,,,,,,,Predicted,-0.4364637804965741
1912,Sep,,1912-09-01,,,,,,,Predicted,-0.4556128868949702
1912,Oct,,1912-10-01,,,,,,,Predicted,-0.4665806679284325
1912,Nov,,1912-11-01,,,,,,,Predicted,-0.4509015471572785
1912,Dec,,1912-12-01,,,,,,,Predicted,-0.3976888338795231
1913,Jan,,1913-01-01,,,,,,,Predicted,-0.3783722722231095
1913,Feb,,1913-02-01,,,,,,,Predicted,-0.3691172806374005
1913,Mar,,1913-03-01,,,,,,,Predicted,-0.3978304468360222
1913,Apr,,1913-04-01,,,,,,,Predicted,-0.3776189490696702
1913,May,,1913-05-01,,,,,,,Predicted,-0.3866317518597398
1913,Jun,,1913-06-01,,,,,,,Predicted,-0.3934722104157476
1913,Jul,,1913-07-01,,,,,,,Predicted,-0.3754301341913181
1913,Aug,,1913-08-01,,,,,,,Predicted,-0.3749726676459957
1913,Sep,,1913-09-01,,,,,,,Predicted,-0.3689134019997701
1913,Oct,,1913-10-01,,,,,,,Predicted,-0.3406697350937452
1913,Nov,,1913-11-01,,,,,,,Predicted,-0.2841820510802782
1913,Dec,,1913-12-01,,,,,,,Predicted,-0.1837326134157986
1914,Jan,,1914-01-01,,,,,,,Predicted,-0.0678074863290305
1914,Feb,,1914-02-01,,,,,,,Predicted,-0.0841197342281901
1914,Mar,,1914-03-01,,,,,,,Predicted,-0.1981187986910219
1914,Apr,,1914-04-01,,,,,,,Predicted,-0.2068050420310152
1914,May,,1914-05-01,,,,,,,Predicted,-0.2070109463437452
1914,Jun,,1914-06-01,,,,,,,Predicted,-0.2356904938264912
1914,Jul,,1914-07-01,,,,,,,Predicted,-0.222365616481614
1914,Aug,,1914-08-01,,,,,,,Predicted,-0.2018287219872197
1914,Sep,,1914-09-01,,,,,,,Predicted,-0.1803286595618999
1914,Oct,,1914-10-01,,,,,,,Predicted,-0.1178327237357819
1914,Nov,,1914-11-01,,,,,,,Predicted,-0.1309657991326074
1914,Dec,,1914-12-01,,,,,,,Predicted,-0.1030861999322488
1915,Jan,,1915-01-01,,,,,,,Predicted,-0.0484493315671256
1915,Feb,,1915-02-01,,,,,,,Predicted,-0.0616901508948566
1915,Mar,,1915-03-01,,,,,,,Predicted,-0.0860086389896123
1915,Apr,,1915-04-01,,,,,,,Predicted,-0.0716246875244108
1915,May,,1915-05-01,,,,,,,Predicted,-0.1009204727895218
1915,Jun,,1915-06-01,,,,,,,Predicted,-0.1944453142838117
1915,Jul,,1915-07-01,,,,,,,Predicted,-0.1899211909071883
1915,Aug,,1915-08-01,,,,,,,Predicted,-0.1950850395585371
1915,Sep,,1915-09-01,,,,,,,Predicted,-0.1795693339532979
1915,Oct,,1915-10-01,,,,,,,Predicted,-0.1526444344519664
1915,Nov,,1915-11-01,,,,,,,Predicted,-0.1612783431821253
1915,Dec,,1915-12-01,,,,,,,Predicted,-0.1649184059207048
1916,Jan,,1916-01-01,,,,,,,Predicted,-0.3485079608531397
1916,Feb,,1916-02-01,,,,,,,Predicted,-0.3727014100510002
1916,Mar,,1916-03-01,,,,,,,Predicted,-0.3511915351846377
1916,Apr,,1916-04-01,,,,,,,Predicted,-0.3524500425106451
1916,May,,1916-05-01,,,,,,,Predicted,-0.3578066231443882
1916,Jun,,1916-06-01,,,,,,,Predicted,-0.3792965059189738
1916,Jul,,1916-07-01,,,,,,,Predicted,-0.3299409227521406
1916,Aug,,1916-08-01,,,,,,,Predicted,-0.3101564758101937
1916,Sep,,1916-09-01,,,,,,,Predicted,-0.3200291297687776
1916,Oct,,1916-10-01,,,,,,,Predicted,-0.3330090158053607
1916,Nov,,1916-11-01,,,,,,,Predicted,-0.3410043900961026
1916,Dec,,1916-12-01,,,,,,,Predicted,-0.6364574432559168
1917,Jan,,1917-01-01,,,,,,,Predicted,-0.4915680561654399
1917,Feb,,1917-02-01,,,,,,,Predicted,-0.5151128534025168
1917,Mar,,1917-03-01,,,,,,,Predicted,-0.4957302004808762
1917,Apr,,1917-04-01,,,,,,,Predicted,-0.4794326892883651
1917,May,,1917-05-01,,,,,,,Predicted,-0.4739893959725283
1917,Jun,,1917-06-01,,,,,,,Predicted,-0.4266401914455262
1917,Jul,,1917-07-01,,,,,,,Predicted,-0.3315438563019121
1917,Aug,,1917-08-01,,,,,,,Predicted,-0.298290418073474
1917,Sep,,1917-09-01,,,,,,,Predicted,-0.3218845612944296
1917,Oct,,1917-10-01,,,,,,,Predicted,-0.3539414711405364
1917,Nov,,1917-11-01,,,,,,,Predicted,-0.3519404926174257
1917,Dec,,1917-12-01,,,,,,,Predicted,-0.6237241083138342
1918,Jan,,1918-01-01,,,,,,,Predicted,-0.3939477260721156
1918,Feb,,1918-02-01,,,,,,,Predicted,-0.3841149272709712
1918,Mar,,1918-03-01,,,,,,,Predicted,-0.369811518401302
1918,Apr,,1918-04-01,,,,,,,Predicted,-0.3751230997889477
1918,May,,1918-05-01,,,,,,,Predicted,-0.3739094756718368
1918,Jun,,1918-06-01,,,,,,,Predicted,-0.3702733645470414
1918,Jul,,1918-07-01,,,,,,,Predicted,-0.3062678338767317
1918,Aug,,1918-08-01,,,,,,,Predicted,-0.2880832845371823
1918,Sep,,1918-09-01,,,,,,,Predicted,-0.2683803477099993
1918,Oct,,1918-10-01,,,,,,,Predicted,-0.2136537854156739
1918,Nov,,1918-11-01,,,,,,,Predicted,-0.2092429692519901
1918,Dec,,1918-12-01,,,,,,,Predicted,-0.3647548066840905
1919,Jan,,1919-01-01,,,,,,,Predicted,-0.2598616769905875
1919,Feb,,1919-02-01,,,,,,,Predicted,-0.2752334344881835
1919,Mar,,1919-03-01,,,,,,,Predicted,-0.23642766517382
1919,Apr,,1919-04-01,,,,,,,Predicted,-0.2495550340888831
1919,May,,1919-05-01,,,,,,,Predicted,-0.266012004841878
1919,Jun,,1919-06-01,,,,,,,Predicted,-0.2948365235868195
1919,Jul,,1919-07-01,,,,,,,Predicted,-0.2811786036828042
1919,Aug,,1919-08-01,,,,,,,Predicted,-0.2806408885424831
1919,Sep,,1919-09-01,,,,,,,Predicted,-0.2528400344835055
1919,Oct,,1919-10-01,,,,,,,Predicted,-0.2193653559323113
1919,Nov,,1919-11-01,,,,,,,Predicted,-0.2176472434956932
1919,Dec,,1919-12-01,,,,,,,Predicted,-0.3468802154295178
1920,Jan,,1920-01-01,,,,,,,Predicted,-0.2518021982626161
1920,Feb,,1920-02-01,,,,,,,Predicted,-0.26816921369672
1920,Mar,,1920-03-01,,,,,,,Predicted,-0.2275841433484233
1920,Apr,,1920-04-01,,,,,,,Predicted,-0.2496860752102294
1920,May,,1920-05-01,,,,,,,Predicted,-0.2627112823645042
1920,Jun,,1920-06-01,,,,,,,Predicted,-0.281934285945688
1920,Jul,,1920-07-01,,,,,,,Predicted,-0.2744688173403738
1920,Aug,,1920-08-01,,,,,,,Predicted,-0.274561465447916
1920,Sep,,1920-09-01,,,,,,,Predicted,-0.2538390992510355
1920,Oct,,1920-10-01,,,,,,,Predicted,-0.2296562805340254
1920,Nov,,1920-11-01,,,,,,,Predicted,-0.2274234245076637
1920,Dec,,1920-12-01,,,,,,,Predicted,-0.3482893153573678
1921,Jan,,1921-01-01,,,,,,,Predicted,-0.2131530256286625
1921,Feb,,1921-02-01,,,,,,,Predicted,-0.2410057914398403
1921,Mar,,1921-03-01,,,,,,,Predicted,-0.22427425069206
1921,Apr,,1921-04-01,,,,,,,Predicted,-0.250049750268831
1921,May,,1921-05-01,,,,,,,Predicted,-0.2643032149988633
1921,Jun,,1921-06-01,,,,,,,Predicted,-0.2686854058094844
1921,Jul,,1921-07-01,,,,,,,Predicted,-0.2553390905018529
1921,Aug,,1921-08-01,,,,,,,Predicted,-0.2560214482053548
1921,Sep,,1921-09-01,,,,,,,Predicted,-0.2381632623456808
1921,Oct,,1921-10-01,,,,,,,Predicted,-0.1553587706121448
1921,Nov,,1921-11-01,,,,,,,Predicted,-0.1529764134504804
1921,Dec,,1921-12-01,,,,,,,Predicted,-0.2272806043826698
1922,Jan,,1922-01-01,,,,,,,Predicted,-0.2771070449181506
1922,Feb,,1922-02-01,,,,,,,Predicted,-0.3014361782506958
1922,Mar,,1922-03-01,,,,,,,Predicted,-0.2470950379551278
1922,Apr,,1922-04-01,,,,,,,Predicted,-0.2684766627826371
1922,May,,1922-05-01,,,,,,,Predicted,-0.2796170214520633
1922,Jun,,1922-06-01,,,,,,,Predicted,-0.2901830869943526
1922,Jul,,1922-07-01,,,,,,,Predicted,-0.2890923732379477
1922,Aug,,1922-08-01,,,,,,,Predicted,-0.2944676484406169
1922,Sep,,1922-09-01,,,,,,,Predicted,-0.2797512627702933
1922,Oct,,1922-10-01,,,,,,,Predicted,-0.1721219485586108
1922,Nov,,1922-11-01,,,,,,,Predicted,-0.1536130069897913
1922,Dec,,1922-12-01,,,,,,,Predicted,-0.2244486620194776
1923,Jan,,1923-01-01,,,,,,,Predicted,-0.2792890821170627
1923,Feb,,1923-02-01,,,,,,,Predicted,-0.301273563434956
1923,Mar,,1923-03-01,,,,,,,Predicted,-0.2591371503987128
1923,Apr,,1923-04-01,,,,,,,Predicted,-0.2753382624057093
1923,May,,1923-05-01,,,,,,,Predicted,-0.2829612449424961
1923,Jun,,1923-06-01,,,,,,,Predicted,-0.2928554923029672
1923,Jul,,1923-07-01,,,,,,,Predicted,-0.2918114452132289
1923,Aug,,1923-08-01,,,,,,,Predicted,-0.2973339451519465
1923,Sep,,1923-09-01,,,,,,,Predicted,-0.2808473511482896
1923,Oct,,1923-10-01,,,,,,,Predicted,-0.1699485338373671
1923,Nov,,1923-11-01,,,,,,,Predicted,-0.12725308566112
